STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
CHM00056257,"LITANG, CH",30,100.267,3950,2014-09,,,,,,,0,",S",0,",S",,,,,,,69,",S,12,",,,,,,,62.7,",,,S",,
CHM00056257,"LITANG, CH",30,100.267,3950,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,66,"1,S,15,",,,,,,,54.7,"1,,,S",,
CHM00056257,"LITANG, CH",30,100.267,3950,2014-11,,,,,,,0,",S",0,",S",,,,,,,62,",S,10,",,,,,,,49.9,",,,S",,
CHM00056257,"LITANG, CH",30,100.267,3950,2014-12,,,,,,,1,",S",0,",S",,,,,,,56,",S,02,",,,,,,,46.7,",,,S",,
CHM00056137,"QAMDO, CH",31.15,97.167,3307,2014-02,,,,,,,0,"3,S",0,"3,S",,,,,,,63,"3,S,04,",,,,,,,52.4,"3,,,S",,
CHM00056137,"QAMDO, CH",31.15,97.167,3307,2014-08,,,,,,,,,,,,,,,0.44,"3,,S,11,",,,,,4.24,"3,,,S",,,,,,
CHM00056137,"QAMDO, CH",31.15,97.167,3307,2014-12,,,,,27,"4,S",,,,,7,"4,S,19,",,,,,,,,,,,,,,,15.5,"4,,,S"
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-01,,,,,,,0,",S",0,",S",,,,,,,75,",S,31,",,,,,,,55.7,",,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-02,,,,,,,1,",S",0,",S",,,,,,,78,",S,28,",,,,,,,54.7,",,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-03,,,,,,,0,"1,S",0,"1,S",,,,,,,85,"1,S,18,",,,,,,,65.5,"1,,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-04,,,,,,,0,",S",1,",S",,,,,,,91,",S,18,",,,,,,,74.2,",,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-05,,,,,,,0,"1,S",3,"1,S",,,,,,,92,"1,S,23,",,,,,,,78.5,"1,,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-06,,,,,,,0,",S",0,",S",,,,,,,88,",S,02,",,,,,,,77.7,",,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-07,,,,,,,0,"2,S",0,"2,S",,,,,,,87,"2,S,24,+",,,,,,,80.4,"2,,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-08,,,,,,,0,",S",0,",S",,,,,,,85,",S,08,",,,,,,,80.5,",,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-09,,,,,,,0,",S",0,",S",,,,,,,85,",S,12,+",,,,,,,79.1,",,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,80,"1,S,31,",,,,,,,72.7,"1,,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-11,,,,,,,0,"1,S",0,"1,S",,,,,,,77,"1,S,01,",,,,,,,59.9,"1,,,S",,
CHM00057902,"XINGREN, CH",25.433,105.183,1379,2014-12,,,,,,,0,"1,S",0,"1,S",,,,,,,64,"1,S,30,",,,,,,,50.3,"1,,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-01,,,,,,,0,",S",0,",S",,,,,,,66,",S,20,",,,,,,,54.6,",,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-02,,,,,,,0,",S",0,",S",,,,,,,68,",S,02,",,,,,,,53.2,",,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-03,,,,,,,0,",S",0,",S",,,,,,,82,",S,18,",,,,,,,66,",,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-04,,,,,,,0,",S",0,",S",,,,,,,88,",S,17,",,,,,,,76.1,",,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-05,,,,,,,0,",S",1,",S",,,,,,,91,",S,31,",,,,,,,78.9,",,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-06,,,,,,,0,",S",4,",S",,,,,0.68,"5,,S,04,",95,",S,02,",,,3.74,"5,,,S",,,81,",,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-07,,,,,,,0,"2,S",20,"2,S",,,,,,,100,"2,S,23,",,,,,,,91.1,"2,,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-08,,,,,,,0,",S",10,",S",,,,,1.07,"4,,S,17,",98,",S,06,+",,,9.2,"4,,,S",,,85.8,",,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-09,,,,,,,0,",S",0,",S",,,,,2.46,"3,,S,17,",89,",S,29,+",,,6.91,"3,,,S",,,80.1,",,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,1.22,"5,,S,22,",85,"1,S,06,",,,3.79,"5,,,S",,,73.1,"1,,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-11,,,,,,,0,",S",0,",S",,,,,0.17,"4,,S,01,",73,",S,05,",,,0.96,"4,,,S",,,61.8,",,,S",,
CHM00056492,"YIBIN, CH",28.8,104.6,342,2014-12,,,,,,,0,",S",0,",S",,,,,,,63,",S,28,",,,,,,,53.1,",,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-01,,,,,,,0,"1,S",0,"1,S",,,,,,,63,"1,S,03,",,,,,,,53,"1,,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-02,,,,,,,0,"2,S",0,"2,S",,,,,,,65,"2,S,02,",,,,,,,45.3,"2,,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-03,,,,,,,0,",S",0,",S",,,,,,,82,",S,26,",,,,,,,63.6,",,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-04,,,,,,,0,",S",0,",S",,,,,,,82,",S,30,",,,,,,,68.8,",,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-05,,,,,,,0,",S",0,",S",,,,,,,88,",S,30,+",,,,,,,76.7,",,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-06,,,,,,,0,",S",4,",S",,,,,,,94,",S,11,",,,,,,,83,",,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-07,,,,,,,0,"1,S",15,"1,S",,,,,,,101,"1,S,30,",,,,,,,89,"1,,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-08,,,,,,,0,",S",7,",S",,,,,,,97,",S,05,",,,,,,,83.5,",,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-09,,,,,,,0,",S",0,",S",,,,,,,90,",S,07,",,,,,,,77.8,",,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-10,,,,,,,0,",S",0,",S",,,,,,,85,",S,02,",,,,,,,73,",,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-11,,,,,,,0,",S",0,",S",,,,,,,69,",S,06,",,,,,,,58.3,",,,S",,
CHM00057461,"YICHANG, CH",30.7,111.3,134,2014-12,,,,,,,0,",S",0,",S",,,,,,,68,",S,29,",,,,,,,51.2,",,,S",,
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-01,,,,,,,31,",S",0,",S",,,,,,,30,",S,31,",,,,,,,10.9,",,,S",,
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-02,,,,,,,27,"1,S",0,"1,S",,,,,,,30,"1,S,24,",,,,,,,10.1,"1,,,S",,
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-03,,,,,16,"4,S",14,",S",0,",S",0,"4,S,01,",,,,,69,",S,31,",,,,,31.9,"4,S",40.1,",,,S",23.6,"4,,,S"
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-04,,,,,,,0,",S",0,",S",,,,,,,76,",S,05,",,,,,,,64.8,",,,S",,
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-05,,,,,,,0,",S",4,",S",,,,,,,97,",S,29,",,,,,,,80.1,",,,S",,
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-06,,,,,0,"5,S",0,",S",16,",S",50,"5,S,01,",,,,,102,",S,29,",,,,,77.7,"5,S",88.7,",,,S",66.8,"5,,,S"
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-07,,,,,,,0,"1,S",12,"1,S",,,,,,,102,"1,S,13,",,,,,,,88.4,"1,,,S",,
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-08,,,,,0,"4,S",0,",S",17,",S",58,"4,S,02,",,,,,99,",S,15,",,,,,80,"4,S",89.6,",,,S",70.2,"4,,,S"
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-09,,,,,,,0,",S",2,",S",,,,,,,97,",S,02,",,,,,,,75,",,,S",,
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-10,,,,,,,0,",S",0,",S",,,,,,,70,",S,21,",,,,,,,59.6,",,,S",,
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-11,,,,,,,6,",S",0,",S",,,,,,,59,",S,06,",,,,,,,40.1,",,,S",,
CHM00051243,"KARAMAY, CH",45.6,84.85,428,2014-12,,,,,,,28,"3,S",0,"3,S",,,,,,,31,"3,S,07,",,,,,,,17.1,"3,,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-01,,,,,,,29,"2,S",0,"2,S",,,,,,,31,"2,S,24,",,,,,,,9,"2,,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-02,,,,,,,24,",S",0,",S",,,,,,,48,",S,26,",,,,,,,18.4,",,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-03,,,,,,,10,",S",0,",S",,,,,,,64,",S,27,",,,,,,,39.8,",,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-04,,,,,,,0,",S",0,",S",,,,,,,81,",S,30,",,,,,,,61.8,",,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-05,,,,,,,0,"1,S",1,"1,S",,,,,0.5,"4,,S,15,",92,"1,S,31,",,,4.44,"4,,,S",,,65.7,"1,,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-06,,,,,,,0,",S",2,",S",,,,,,,92,",S,01,",,,,,,,81.1,",,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-07,,,,,,,0,"1,S",0,"1,S",,,,,,,89,"1,S,02,+",,,,,,,82.3,"1,,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-08,,,,,,,0,",S",0,",S",,,,,,,87,",S,01,",,,,,,,80.9,",,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-09,,,,,,,0,",S",0,",S",,,,,,,83,",S,02,",,,,,,,70.2,",,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,74,"1,S,11,",,,,,,,54.7,"1,,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-11,,,,,,,8,",S",0,",S",,,,,,,56,",S,05,",,,,,,,38.5,",,,S",,
CHM00050968,"SHANGZHI, CH",45.217,127.967,191,2014-12,,,,,,,29,"2,S",0,"2,S",,,,,,,27,"2,S,28,",,,,,,,8.5,"2,,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-01,,,,,,,30,"1,S",0,"1,S",,,,,,,26,"1,S,23,",,,,,,,4.8,"1,,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-02,,,,,,,25,",S",0,",S",,,,,,,42,",S,25,",,,,,,,10.7,",,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-03,,,,,,,15,",S",0,",S",,,,,,,52,",S,29,",,,,,,,29.2,",,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-04,,,,,,,0,",S",0,",S",,,,,,,77,",S,29,",,,,,,,54.1,",,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-05,,,,,,,0,",S",1,",S",,,,,,,90,",S,31,",,,,,,,58.4,",,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-06,,,,,,,0,",S",0,",S",,,,,,,85,",S,01,",,,,,,,72.8,",,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-07,,,,,,,0,"1,S",0,"1,S",,,,,2.22,"4,,S,20,",85,"1,S,01,",,,10.66,"4,,,S",,,73.6,"1,,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-08,,,,,,,0,",S",0,",S",,,,,,,80,",S,30,",,,,,,,70.4,",,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-09,,,,,,,0,",S",0,",S",,,,,,,78,",S,06,",,,,,,,61.6,",,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-10,,,,,,,2,"1,S",0,"1,S",,,,,,,61,"1,S,18,",,,,,,,47,"1,,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-11,,,,,,,21,",S",0,",S",,,,,,,44,",S,04,",,,,,,,27,",,,S",,
CHM00050727,"ARXAN, CH",47.167,119.933,997,2014-12,,,,,,,31,",S",0,",S",,,,,,,19,",S,22,",,,,,,,3.5,",,,S",,
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-01,0,S,,,26,"5,S",8,",S",0,",S",7,"5,S,12,",,,,,59,",S,31,",,,,,25.8,"5,S",37.6,",,,S",13.9,"5,,,S"
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-02,0,S,,,25,"3,S",2,"1,S",0,"1,S",14,"3,S,08,",,,,,54,"1,S,16,",,,,,32.9,"4,S",43.5,"1,,,S",22.2,"3,,,S"
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-03,0,S,,,9,"4,S",0,",S",0,",S",25,"4,S,01,",,,,,73,",S,31,",,,,,48.6,"4,S",60.3,",,,S",36.8,"4,,,S"
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-04,,,,,,,0,",S",0,",S",,,,,,,83,",S,23,",,,,,,,72.9,",,,S",,
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-05,,,,,,,0,",S",4,",S",,,,,,,92,",S,28,",,,,,,,81.8,",,,S",,
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-06,,,,,,,0,",S",9,",S",,,,,,,98,",S,15,",,,,,,,86.2,",,,S",,
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-07,,,,,0,"5,S",0,"1,S",19,"1,S",59,"5,S,19,",,,,,100,"1,S,23,",,,,,79.8,"6,S",91.2,"1,,,S",68.3,"5,,,S"
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-08,,,,,0,"5,S",0,",S",7,",S",56,"5,S,31,",,,,,95,",S,24,",,,,,74.6,"5,S",86,",,,S",63.3,"5,,,S"
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-09,,,,,0,"5,S",0,"1,S",0,"1,S",48,"5,S,26,",,,,,87,"1,S,05,",,,,,69,"5,S",80.8,"1,,,S",57.3,"5,,,S"
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,82,"1,S,03,",,,,,,,70.4,"1,,,S",,
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-11,,,,,,,1,",S",0,",S",,,,,,,61,",S,28,",,,,,,,51.4,",,,S",,
CHM00051811,"SHACHE, CH",38.433,77.267,1232,2014-12,,,,,26,"5,S",12,",S",0,",S",6,"5,S,13,",,,,,52,",S,26,",,,,,23.3,"5,S",33.1,",,,S",13.5,"5,,,S"
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-01,,,,,,,0,",S",0,",S",,,,,,,53,",S,01,",,,,,,,40.6,",,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-02,,,,,,,3,",S",0,",S",,,,,,,61,",S,26,",,,,,,,40.3,",,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-03,,,,,,,0,",S",0,",S",,,,,,,78,",S,30,",,,,,,,60.5,",,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-04,,,,,,,0,",S",0,",S",,,,,,,87,",S,09,",,,,,,,73.8,",,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-05,,,,,,,0,"2,S",7,"2,S",,,,,,,100,"2,S,28,",,,,,,,82.6,"2,,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-06,,,,,,,0,",S",11,",S",,,,,,,95,",S,30,",,,,,,,87,",,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-07,,,,,,,0,"1,S",17,"1,S",,,,,,,98,"1,S,14,",,,,,,,90.6,"1,,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-08,,,,,,,0,",S",17,",S",,,,,,,96,",S,03,",,,,,,,88.4,",,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-09,,,,,,,0,",S",1,",S",,,,,,,91,",S,04,",,,,,,,78.5,",,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-10,,,,,,,0,",S",0,",S",,,,,,,80,",S,18,",,,,,,,67.5,",,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-11,,,,,,,0,",S",0,",S",,,,,,,67,",S,05,",,,,,,,54.5,",,,S",,
CHM00054527,"TIANJIN, CH",39.1,117.167,5,2014-12,,,,,,,1,",S",0,",S",,,,,,,50,",S,29,",,,,,,,40.1,",,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-01,,,,,,,29,"2,S",0,"2,S",,,,,,,26,"2,S,24,",,,,,,,3.8,"2,,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-02,,,,,,,25,",S",0,",S",,,,,,,43,",S,26,",,,,,,,14.5,",,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-03,,,,,,,12,",S",0,",S",,,,,,,61,",S,27,",,,,,,,38.4,",,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-04,,,,,,,0,",S",0,",S",,,,,,,79,",S,25,",,,,,,,60.6,",,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-05,,,,,,,0,",S",1,",S",,,,,0.67,"4,,S,03,",91,",S,31,",,,5.5,"4,,,S",,,64.6,",,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-06,,,,,,,0,",S",2,",S",,,,,,,92,",S,02,",,,,,,,79.6,",,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-07,,,,,,,0,"1,S",1,"1,S",,,,,,,90,"1,S,03,",,,,,,,81,"1,,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-08,,,,,,,0,",S",0,",S",,,,,,,86,",S,01,",,,,,,,79.5,",,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-09,,,,,,,0,",S",0,",S",,,,,,,83,",S,01,",,,,,,,69.1,",,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,72,"1,S,19,",,,,,,,52.1,"1,,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-11,,,,,,,13,",S",0,",S",,,,,,,55,",S,05,",,,,,,,34.7,",,,S",,
CHM00050963,"TONGHE, CH",45.967,128.733,110,2014-12,,,,,,,30,"1,S",0,"1,S",,,,,,,26,"1,S,28,",,,,,,,6.2,"1,,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-01,,,,,,,9,",S",0,",S",,,,,,,46,",S,27,",,,,,,,35.6,",,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-02,,,,,,,10,",S",0,",S",,,,,,,47,",S,25,",,,,,,,33.7,",,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-03,,,,,,,0,",S",0,",S",,,,,,,78,",S,26,",,,,,,,56.7,",,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-04,,,,,,,0,",S",0,",S",,,,,,,85,",S,14,",,,,,,,70.6,",,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-05,,,,,,,0,"2,S",5,"2,S",,,,,,,98,"2,S,28,",,,,,,,77,"2,,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-06,,,,,,,0,",S",1,",S",,,,,,,90,",S,28,",,,,,,,82.5,",,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-07,,,,,,,0,"1,S",13,"1,S",,,,,,,98,"1,S,26,",,,,,,,88.4,"1,,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-08,,,,,,,0,",S",3,",S",,,,,,,94,",S,21,",,,,,,,84.7,",,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-09,,,,,,,0,",S",0,",S",,,,,,,86,",S,04,",,,,,,,73.8,",,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-10,,,,,,,0,",S",0,",S",,,,,,,77,",S,25,",,,,,,,62.7,",,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-11,,,,,,,0,",S",0,",S",,,,,,,62,",S,04,",,,,,,,47.6,",,,S",,
CHM00054405,"HUAILAI, CH",40.417,115.5,538,2014-12,,,,,,,17,",S",0,",S",,,,,,,46,",S,29,",,,,,,,32.1,",,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-01,,,,,,,22,"1,S",0,"1,S",,,,,,,40,"1,S,22,",,,,,,,30.2,"1,,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-02,,,,,,,8,",S",0,",S",,,,,,,43,",S,03,",,,,,,,32.9,",,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-03,,,,,,,6,",S",0,",S",,,,,,,48,",S,16,",,,,,,,37,",,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-04,,,,,,,0,",S",0,",S",,,,,,,53,",S,30,",,,,,,,44.9,",,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-05,,,,,,,0,"1,S",0,"1,S",,,,,,,64,"1,S,21,",,,,,,,54,"1,,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-06,,,,,2,"3,S",0,"1,S",0,"1,S",29,"3,S,16,",,,,,71,"1,S,07,",,,,,50.4,"4,S",62.2,"1,,,S",38.6,"3,,,S"
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-07,,,,,,,0,"1,S",0,"1,S",,,,,0.76,"5,,S,16,",66,"1,S,08,",,,5.61,"5,,,S",,,61.4,"1,,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-08,,,,,,,0,",S",0,",S",,,,,1.87,"3,,S,11,",66,",S,19,+",,,8.09,"3,,,S",,,58.9,",,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-09,,,,,,,0,",S",0,",S",,,,,,,62,",S,04,",,,,,,,55.3,",,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-10,,,,,,,0,",S",0,",S",,,,,,,57,",S,15,",,,,,,,46.8,",,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-11,,,,,,,1,",S",0,",S",,,,,,,50,",S,08,",,,,,,,39.9,",,,S",,
CHM00055299,"NAGQU, CH",31.483,92.067,4508,2014-12,,,,,,,12,",S",0,",S",,,,,,,47,",S,02,",,,,,,,33.8,",,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-01,,,,,,,1,",S",0,",S",,,,,,,55,",S,23,",,,,,,,45.7,",,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-02,,,,,,,0,",S",0,",S",,,,,,,58,",S,04,",,,,,,,49.8,",,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-03,,,,,,,0,",S",0,",S",,,,,,,65,",S,16,",,,,,,,55.2,",,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-04,,,,,,,0,",S",0,",S",,,,,,,72,",S,19,",,,,,,,61,",,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-05,,,,,,,0,",S",0,",S",,,,,,,80,",S,25,",,,,,,,67.9,",,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-06,,,,,,,0,"1,S",0,"1,S",,,,,0.83,"3,,S,21,",85,"1,S,03,",,,9.94,"3,,,S",,,69.7,"1,,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-07,,,,,,,0,"1,S",0,"1,S",,,,,0.58,"5,,S,09,",78,"1,S,22,",,,3.39,"5,,,S",,,70.8,"1,,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-08,,,,,,,0,",S",0,",S",,,,,0.78,"2,,S,22,+",81,",S,03,",,,6.13,"2,,,S",,,68.6,",,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-09,,,,,,,0,",S",0,",S",,,,,0.73,"5,,S,01,",76,",S,16,+",,,3.94,"5,,,S",,,68,",,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-10,,,,,,,0,"1,S",0,"1,S",,,,,,,74,"1,S,15,",,,,,,,61.5,"1,,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-11,,,,,,,0,",S",0,",S",,,,,,,67,",S,10,",,,,,,,54.8,",,,S",,
CHM00056146,"GARZE, CH",31.617,100,3394,2014-12,,,,,,,0,",S",0,",S",,,,,,,58,",S,14,",,,,,,,46.5,",,,S",,
CHM00057237,"WANYUAN, CH",32.067,108.033,674,2014-01,,,,,,,0,",S",0,",S",,,,,,,65,",S,30,",,,,,,,52.5,",,,S",,
CHM00057237,"WANYUAN, CH",32.067,108.033,674,2014-02,,,,,,,0,"1,S",0,"1,S",,,,,,,62,"1,S,02,",,,,,,,48.2,"1,,,S",,
CHM00057237,"WANYUAN, CH",32.067,108.033,674,2014-03,,,,,,,0,",S",0,",S",,,,,,,85,",S,17,",,,,,,,62.3,",,,S",,
CHM00057237,"WANYUAN, CH",32.067,108.033,674,2014-04,,,,,,,0,",S",0,",S",,,,,0.41,"2,,S,11,",81,",S,08,",,,2.53,"2,,,S",,,70.3,",,,S",,
CHM00057237,"WANYUAN, CH",32.067,108.033,674,2014-05,,,,,,,0,"1,S",0,"1,S",,,,,0.58,"5,,S,03,",86,"1,S,18,",,,2.76,"5,,,S",,,75,"1,,,S",,
CHM00057237,"WANYUAN, CH",32.067,108.033,674,2014-06,,,,,,,0,",S",5,",S",,,,,,,95,",S,02,",,,,,,,81.9,",,,S",,
CHM00057237,"WANYUAN, CH",32.067,108.033,674,2014-07,,,,,,,0,"1,S",20,"1,S",,,,,,,99,"1,S,30,",,,,,,,91.4,"1,,,S",,
CHM00057237,"WANYUAN, CH",32.067,108.033,674,2014-08,,,,,,,0,",S",7,",S",,,,,,,99,",S,04,",,,,,,,84.3,",,,S",,
